names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,comparison,significant
HAUS1,-1.5267636,-0.0037108874,0.12681982235398928,0.36933936285985974,0.14661458333333333,Cancer,Cancer_vs_Normal,False
KIAA2013,-1.5271955,0.0095144315,0.12671242645330588,0.3690832694957681,0.14765625,Cancer,Cancer_vs_Normal,False
ZDHHC20,-1.5276482,0.048221737,0.126599910009884,0.3688121802361674,0.17526041666666667,Cancer,Cancer_vs_Normal,False
ZSWIM8,-1.528094,-0.31792444,0.12648920060155389,0.36854627276209395,0.078125,Cancer,Cancer_vs_Normal,False
PNPO,-1.5284771,-0.40521407,0.1263941199410205,0.3683824319473573,0.059375,Cancer,Cancer_vs_Normal,False
PPP1R26,-1.528714,-1.3540212,0.12633537064672268,0.36826779961805955,0.013802083333333333,Cancer,Cancer_vs_Normal,False
STK10,-1.5287627,0.05304232,0.126323277843864,0.36826779961805955,0.19947916666666668,Cancer,Cancer_vs_Normal,False
TRAF7,-1.5289787,-0.16717865,0.12626973483735593,0.3681896557795903,0.13020833333333334,Cancer,Cancer_vs_Normal,False
ANO5,-1.5289856,-2.8089514,0.12626800793789614,0.3681896557795903,0.00390625,Cancer,Cancer_vs_Normal,False
CPSF6,-1.5289925,0.020650486,0.1262662810568288,0.3681896557795903,0.16458333333333333,Cancer,Cancer_vs_Normal,False
THRAP3,-1.5298563,0.07581633,0.12605229030927667,0.36772522469088326,0.3723958333333333,Cancer,Cancer_vs_Normal,False
TMEM147,-1.5306783,-0.055339824,0.12584891636284312,0.36718841520328,0.47291666666666665,Cancer,Cancer_vs_Normal,False
L1TD1,-1.5320994,-1.7566597,0.12549792380648808,0.36622066856286295,0.0033854166666666668,Cancer,Cancer_vs_Normal,False
CLASP2,-1.5322874,-0.08821792,0.1254515261303253,0.366141611736168,0.08671875,Cancer,Cancer_vs_Normal,False
LDLRAD4,-1.5324267,0.36898196,0.1254171661008747,0.3660976689399859,0.17916666666666667,Cancer,Cancer_vs_Normal,False
MEPCE,-1.53359,-0.12629889,0.12513054609168744,0.36531724239976177,0.09375,Cancer,Cancer_vs_Normal,False
PEX11B,-1.5336457,-0.12394262,0.1251168286187588,0.36531724239976177,0.0890625,Cancer,Cancer_vs_Normal,False
BLOC1S2,-1.5340916,0.027999759,0.12500713103355227,0.365069331698694,0.3809895833333333,Cancer,Cancer_vs_Normal,False
ABT1,-1.5358748,0.056440644,0.12456909037935414,0.36384611104950737,0.15963541666666667,Cancer,Cancer_vs_Normal,False
GTPBP10,-1.5361395,-0.69306254,0.12450417088466971,0.3637125078292916,0.0265625,Cancer,Cancer_vs_Normal,False
MT1M,-1.5367943,-3.8278735,0.1243436939331273,0.3632996696105006,0.0026041666666666665,Cancer,Cancer_vs_Normal,False
SF3B2,-1.5371356,0.03527348,0.12426010505638005,0.3631113855769257,0.4356770833333333,Cancer,Cancer_vs_Normal,False
NPM3,-1.5381596,0.02006817,0.12400960143918434,0.36243521209649115,0.13411458333333334,Cancer,Cancer_vs_Normal,False
GFM2,-1.5382988,-0.77222437,0.12397554979033487,0.36239153849779604,0.026302083333333334,Cancer,Cancer_vs_Normal,False
HAUS4,-1.5395039,-0.44187894,0.12368130747326114,0.3616986887016804,0.04973958333333333,Cancer,Cancer_vs_Normal,False
FYCO1,-1.5395737,-0.39658663,0.1236643159260402,0.3616986887016804,0.03697916666666667,Cancer,Cancer_vs_Normal,False
PDLIM3,-1.5398453,-2.7735116,0.12359806630135137,0.36156676344364164,0.0049479166666666664,Cancer,Cancer_vs_Normal,False
MSANTD4,-1.5406742,-0.51490885,0.12339609123995306,0.3610316060422261,0.038802083333333334,Cancer,Cancer_vs_Normal,False
IGFBP4,-1.5412315,-0.48121688,0.1232604545977148,0.36069040602463526,0.11979166666666667,Cancer,Cancer_vs_Normal,False
MAOB,-1.5416982,-1.6171699,0.12314694851089386,0.3604138701402935,0.010416666666666666,Cancer,Cancer_vs_Normal,False
TBC1D20,-1.5429381,0.1339428,0.12284579150024148,0.359643475733572,0.11354166666666667,Cancer,Cancer_vs_Normal,False
PTGES2,-1.5438436,0.006473078,0.12262620910321405,0.35905605305580585,0.16354166666666667,Cancer,Cancer_vs_Normal,False
KCTD11,-1.5438507,-0.93158334,0.12262452119712818,0.35905605305580585,0.02265625,Cancer,Cancer_vs_Normal,False
UBN2,-1.5438715,-0.5944992,0.12261945758778167,0.35905605305580585,0.04348958333333333,Cancer,Cancer_vs_Normal,False
IMMP2L,-1.5445681,-0.45618647,0.12245076407122622,0.35870848634705055,0.04192708333333333,Cancer,Cancer_vs_Normal,False
SMC6,-1.545007,0.0403955,0.12234458030396389,0.35845279861960067,0.1171875,Cancer,Cancer_vs_Normal,False
SARNP,-1.5451045,-0.06977925,0.122320993685969,0.3584390675609398,0.06067708333333333,Cancer,Cancer_vs_Normal,False
SESN1,-1.5452577,-0.34735596,0.1222839361805007,0.35838585221189856,0.06458333333333334,Cancer,Cancer_vs_Normal,False
MIS12,-1.5457175,-0.2934568,0.12217281630588232,0.35811552723973084,0.05130208333333333,Cancer,Cancer_vs_Normal,False
MBD4,-1.5458081,0.024392605,0.12215093836427784,0.3581067469591172,0.23307291666666666,Cancer,Cancer_vs_Normal,False
ZNF451,-1.5460448,0.009027716,0.12209373360966573,0.3579943812472651,0.13515625,Cancer,Cancer_vs_Normal,False
ZFC3H1,-1.5471245,-0.039544377,0.12183321251805153,0.35728573919975987,0.09661458333333334,Cancer,Cancer_vs_Normal,False
PABPN1,-1.5471663,0.011513666,0.12182313657497468,0.35728573919975987,0.15859375,Cancer,Cancer_vs_Normal,False
RAP2C,-1.5478141,0.07367724,0.12166704275582244,0.35690881142523934,0.14375,Cancer,Cancer_vs_Normal,False
C1GALT1C1,-1.548664,-0.13430761,0.12146251172100364,0.35636394411955974,0.09765625,Cancer,Cancer_vs_Normal,False
RFT1,-1.5487754,-0.28363517,0.12143570793628315,0.3563404302973248,0.059375,Cancer,Cancer_vs_Normal,False
ESR1,-1.5494303,-1.3974727,0.12127832911623226,0.355933691069227,0.011458333333333333,Cancer,Cancer_vs_Normal,False
GPATCH2L,-1.5515896,-0.027251909,0.12076044432343142,0.35446863126356243,0.14505208333333333,Cancer,Cancer_vs_Normal,False
SYCE1L,-1.5525022,-0.22076668,0.12054211711070156,0.35388254659511686,0.03359375,Cancer,Cancer_vs_Normal,False
ZNF140,-1.553157,-0.41837263,0.1203856453145619,0.3534779011287609,0.0328125,Cancer,Cancer_vs_Normal,False
HPS5,-1.5538048,-0.024243962,0.1202309946317161,0.35313315985604704,0.12994791666666666,Cancer,Cancer_vs_Normal,False
CEP57L1,-1.5538675,-0.40171474,0.12021603669522049,0.35313315985604704,0.0359375,Cancer,Cancer_vs_Normal,False
LINC00261,-1.554167,-3.274523,0.12014459110823057,0.35298871733037845,0.005208333333333333,Cancer,Cancer_vs_Normal,False
FBXL4,-1.5557482,-0.59295803,0.11976797576003599,0.35193673075442866,0.042708333333333334,Cancer,Cancer_vs_Normal,False
ZMIZ1,-1.5560199,-0.0013989389,0.11970336410364454,0.35180137923843463,0.16692708333333334,Cancer,Cancer_vs_Normal,False
RIC3,-1.5571902,-0.25930756,0.1194253490522415,0.3510931242870501,0.05546875,Cancer,Cancer_vs_Normal,False
TRAPPC6B,-1.5572529,-0.17982505,0.11941046967798596,0.3510931242870501,0.07578125,Cancer,Cancer_vs_Normal,False
MICAL1,-1.5574896,0.043838732,0.11935427181684222,0.35099298573521676,0.15286458333333333,Cancer,Cancer_vs_Normal,False
B3GALNT1,-1.558033,-1.5388567,0.11922542561854496,0.3506684548473488,0.015364583333333333,Cancer,Cancer_vs_Normal,False
ALG1,-1.5589455,-0.41317856,0.11900927537007495,0.350087002853028,0.06458333333333334,Cancer,Cancer_vs_Normal,False
SLC25A53,-1.5595167,-0.31874585,0.11887413159631732,0.3497979683047569,0.04609375,Cancer,Cancer_vs_Normal,False
PTPRS,-1.5596979,-1.4536991,0.11883130626008583,0.34972621403204956,0.0109375,Cancer,Cancer_vs_Normal,False
RGL3,-1.5615089,-1.8933516,0.11840371781860577,0.3485759870272987,0.009375,Cancer,Cancer_vs_Normal,False
PLEK2,-1.5622891,-1.3881351,0.11821989811393997,0.3481863892994876,0.017708333333333333,Cancer,Cancer_vs_Normal,False
EML2,-1.5626723,-0.020575082,0.1181297114957459,0.3479853958553621,0.06744791666666666,Cancer,Cancer_vs_Normal,False
GPR180,-1.5627558,-0.32407692,0.11811004158929456,0.3479815036105284,0.0421875,Cancer,Cancer_vs_Normal,False
POMGNT2,-1.5640305,-0.90183616,0.11781039375327723,0.3471525975032478,0.027604166666666666,Cancer,Cancer_vs_Normal,False
TSHZ1,-1.5665034,-0.15600714,0.11723081093120283,0.34555211832612087,0.05182291666666667,Cancer,Cancer_vs_Normal,False
